mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__n_neighbors,param_classifier__p,param_scaler,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.018639039993286134,0.0028390014098195982,0.4178284168243408,0.15379776079602103,13,2,MaxAbsScaler(),"{'classifier__n_neighbors': 13, 'classifier__p': 2, 'scaler': MaxAbsScaler()}",0.8723404255319149,0.8729809104258444,0.8729809104258444,0.8729809104258444,0.8729809104258444,0.8728528134470585,0.0002561939575717709,1,0.8729809104258444,0.872637181134153,0.8728207010460635,0.8728207010460635,0.8728207010460635,0.8728160389396376,0.00010884661433022935
0.00625314712524414,0.007658511035509431,0.0,0.0,13,3,StandardScaler(),"{'classifier__n_neighbors': 13, 'classifier__p': 3, 'scaler': StandardScaler()}",,,,,,,,19,,,,,,,
0.02499990463256836,0.007647182786482875,0.0,0.0,13,3,MaxAbsScaler(),"{'classifier__n_neighbors': 13, 'classifier__p': 3, 'scaler': MaxAbsScaler()}",,,,,,,,19,,,,,,,
0.006250572204589844,0.007655356371124304,0.0,0.0,14,1,StandardScaler(),"{'classifier__n_neighbors': 14, 'classifier__p': 1, 'scaler': StandardScaler()}",,,,,,,,19,,,,,,,
0.031244754791259766,0.00988317519520038,0.0031251430511474608,0.0062502861022949215,14,1,MaxAbsScaler(),"{'classifier__n_neighbors': 14, 'classifier__p': 1, 'scaler': MaxAbsScaler()}",,,,,,,,19,,,,,,,
0.009371614456176758,0.007651892118549804,0.0,0.0,14,2,StandardScaler(),"{'classifier__n_neighbors': 14, 'classifier__p': 2, 'scaler': StandardScaler()}",,,,,,,,19,,,,,,,
0.015625381469726564,2.887129879612084e-06,0.35625195503234863,0.031867872751300326,14,2,MaxAbsScaler(),"{'classifier__n_neighbors': 14, 'classifier__p': 2, 'scaler': MaxAbsScaler()}",0.8723404255319149,0.8729809104258444,0.8729809104258444,0.8729809104258444,0.8729809104258444,0.8728528134470585,0.0002561939575717709,1,0.8729809104258444,0.872637181134153,0.8728207010460635,0.8728207010460635,0.8728207010460635,0.8728160389396376,0.00010884661433022935
0.003128671646118164,0.006257343292236328,0.0,0.0,14,3,StandardScaler(),"{'classifier__n_neighbors': 14, 'classifier__p': 3, 'scaler': StandardScaler()}",,,,,,,,19,,,,,,,
0.01874651908874512,0.0062537700630657745,0.0,0.0,14,3,MaxAbsScaler(),"{'classifier__n_neighbors': 14, 'classifier__p': 3, 'scaler': MaxAbsScaler()}",,,,,,,,19,,,,,,,
0.0,0.0,0.0,0.0,15,1,StandardScaler(),"{'classifier__n_neighbors': 15, 'classifier__p': 1, 'scaler': StandardScaler()}",,,,,,,,19,,,,,,,
0.021874332427978517,0.0076565781923716185,0.006258153915405273,0.0076646421825965734,15,1,MaxAbsScaler(),"{'classifier__n_neighbors': 15, 'classifier__p': 1, 'scaler': MaxAbsScaler()}",,,,,,,,19,,,,,,,
0.0031250476837158202,0.006250095367431641,0.0,0.0,15,2,StandardScaler(),"{'classifier__n_neighbors': 15, 'classifier__p': 2, 'scaler': StandardScaler()}",,,,,,,,19,,,,,,,
0.01875157356262207,0.0062502951022360255,0.3062449932098389,0.02119147863499217,15,2,MaxAbsScaler(),"{'classifier__n_neighbors': 15, 'classifier__p': 2, 'scaler': MaxAbsScaler()}",0.8723404255319149,0.8729809104258444,0.8729809104258444,0.8729809104258444,0.8729809104258444,0.8728528134470585,0.0002561939575717709,1,0.8729809104258444,0.872637181134153,0.8728207010460635,0.8728207010460635,0.8728207010460635,0.8728160389396376,0.00010884661433022935
0.003124856948852539,0.006249713897705078,0.0,0.0,15,3,StandardScaler(),"{'classifier__n_neighbors': 15, 'classifier__p': 3, 'scaler': StandardScaler()}",,,,,,,,19,,,,,,,
0.015625619888305665,4.3874201261132975e-06,0.0,0.0,15,3,MaxAbsScaler(),"{'classifier__n_neighbors': 15, 'classifier__p': 3, 'scaler': MaxAbsScaler()}",,,,,,,,19,,,,,,,
0.003121614456176758,0.006243228912353516,0.0,0.0,16,1,StandardScaler(),"{'classifier__n_neighbors': 16, 'classifier__p': 1, 'scaler': StandardScaler()}",,,,,,,,19,,,,,,,
0.018751239776611327,0.006262618143479491,0.006252717971801758,0.00765798556015439,16,1,MaxAbsScaler(),"{'classifier__n_neighbors': 16, 'classifier__p': 1, 'scaler': MaxAbsScaler()}",,,,,,,,19,,,,,,,
